ticker_tv,ticker_yf,exchange,market_cap,price,sector,industry,technical_local,tech_score,local_label,finnhub_label,tv_reco,tv_symbol_used,tv_exchange_used,final_signal,analyst_bucket,analyst_mean,analyst_votes,avg_vol
QVCGP,QVCGP,,,6.960000038146973,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,115209.0
RGS,RGS,,,22.489999771118164,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,19490.0
VVPR,VVPR,,,4.809999942779541,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,659840.2
BEAT,BEAT,,,1.399999976158142,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,94338.1
TPST,TPST,,,10.029999732971191,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,60058.1
ICMB,ICMB,,,2.9200000762939453,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,28682.6
XFOR,XFOR,,,3.640000104904175,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1446163.7
PLUT,PLUT,,,2.837899923324585,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,30189.7
FOXX,FOXX,,,5.800000190734863,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,14638.1
CASI,CASI,,,2.2799999713897705,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,70440.0
TBHC,TBHC,,,1.5399999618530273,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,141340.0
RNTX,RNTX,,,1.3650000095367432,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,165222.6
NRSN,NRSN,,,1.100000023841858,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,322078.1
ARKR,ARKR,,,7.170000076293945,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,7090.0
UTSI,UTSI,,,2.609999895095825,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,8270.0
ANGH,ANGH,,,3.2799999713897705,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,15174.3
CJMB,CJMB,,,4.860000133514404,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,8983.2
MSS,MSS,,,0.9398999810218811,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,35467.2
INTJ,INTJ,,,0.5879999995231628,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,203439.9
BCTX,BCTX,,,7.715000152587891,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,126330.9
TBH,TBH,,,1.159999966621399,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,628299.2
AEHL,AEHL,,,3.5,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,29330.0
PHIO,PHIO,,,2.059999942779541,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,129118.4
KAVL,KAVL,,,0.8799999952316284,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,330323.8
DUO,DUO,,,2.5899999141693115,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,7549137.4
UCAR,UCAR,,,2.0316998958587646,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,14224.4
NCPL,NCPL,,,1.899999976158142,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,218337.5
LNKS,LNKS,,,0.5349000096321106,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,219628.9
SMTK,SMTK,,,1.5499999523162842,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,9132467.9
PLRZ,PLRZ,,,1.0700000524520874,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,247460.4
JCSE,JCSE,,,1.0500999689102173,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,114431.5
AQMS,AQMS,,,3.8399999141693115,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,25216.6
CHNR,CHNR,,,4.010000228881836,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,19830.0
TCRT,TCRT,,,2.1600000858306885,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,651140.0
CNET,CNET,,,1.5800000429153442,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,9740.0
AIHS,AIHS,,,3.1500000953674316,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,17610016.9
NDRA,NDRA,,,4.260000228881836,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,26417.5
TANH,TANH,,,2.0899999141693115,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,65316.6
CCGWW,CCGWW,,,0.030500000342726707,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,14226.0
ORIS,ORIS,,,0.11479999870061874,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,12514324.5
AACB,AACB,,,10.130000114440918,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,29330.1
ALCYU,ALCYU,,,11.399999618530273,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,1490.0
BACQ,BACQ,,,10.369999885559082,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,16083.7
CHPGU,CHPGU,,,10.154999732971191,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,8488.333333333334
DMAA,DMAA,,,10.260000228881836,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,20724.8
ETHM,ETHM,,,10.699999809265137,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,417128.3
ETHMU,ETHMU,,,11.770000457763672,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,732.0
FERA,FERA,,,10.149999618530273,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,2250.0
NHICU,NHICU,,,10.350000381469727,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,3166.1
OACC,OACC,,,10.4399995803833,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,153513.9
PGAC,PGAC,,,10.229999542236328,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,33020.0
RAAQ,RAAQ,,,10.119999885559082,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,77330.0
TACHU,TACHU,,,10.229999542236328,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,610.2
VCIC,VCIC,,,10.420000076293945,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,730.0
WLAC,WLAC,,,10.279999732971191,Unknown,Unknown,Neutral,0,NEUTRAL,,,,,NEUTRAL,,,,2870.0
AMD,AMD,,,161.7899932861328,Information Technology,Semiconductors,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,38241840.0
AKAM,AKAM,,,77.19000244140625,Information Technology,Internet Services & Infrastructure,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1704760.0
LNT,LNT,,,64.72000122070312,Utilities,Electric Utilities,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1781260.0
AS,AS,,,37.790000915527344,Consumer Discretionary,Leisure Products,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,4613804.0
AWK,AWK,,,141.57000732421875,Utilities,Water Utilities,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1073240.0
APG,APG,,,35.02000045776367,Industrials,Construction & Engineering,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2644862.2
AJG,AJG,,,300.2200012207031,Financials,Insurance Brokers,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1420640.0
ASH,ASH,,,54.2400016784668,Materials,Diversified Chemicals,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,424680.0
AVB,AVB,,,192.72000122070312,Real Estate,Multi-Family Residential REITs,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,847290.0
AVTR,AVTR,,,13.1899995803833,Health Care,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,13835233.2
BDX,BDX,,,191.25999450683594,Health Care,Health Care Equipment,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1738460.0
BIRK,BIRK,,,50.619998931884766,Consumer Discretionary,Footwear,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1372503.8
BLK,BLK,,,1108.760009765625,Financials,Asset Management & Custody Banks,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,410900.0
BX,BX,,,169.89999389648438,Financials,Asset Management & Custody Banks,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,3038540.0
XYZ,XYZ,,,75.75,Financials,Transaction & Payment Processing Services,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,6249447.1
BA,BA,,,230.75,Industrials,Aerospace & Defense,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,5715050.0
BKNG,BKNG,,,5585.85986328125,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,175110.0
BAM,BAM,,,59.0099983215332,Financials,Asset Management & Custody Banks,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1909659.4
BEPC,BEPC,,,33.619998931884766,Utilities,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,733373.9
BG,BG,,,81.12999725341797,Consumer Staples,Agricultural Products & Services,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2141250.0
CZR,CZR,,,25.75,Consumer Discretionary,Casinos & Gaming,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,5855083.9
CPT,CPT,,,110.33999633789062,Real Estate,Multi-Family Residential REITs,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,790730.0
KMX,KMX,,,60.95000076293945,Consumer Discretionary,Automotive Retail,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2546280.0
CDW,CDW,,,166.25,Information Technology,Technology Distributors,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1120019.8
CE,CE,,,46.43000030517578,Materials,Specialty Chemicals,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1913170.0
CNC,CNC,,,28.649999618530273,Health Care,Managed Health Care,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,11268160.0
CHE,CHE,,,459.70001220703125,Health Care,Health Care Services,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,178780.0
CSCO,CSCO,,,67.98999786376953,Information Technology,Communications Equipment,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,16104080.0
CTSH,CTSH,,,71.44999694824219,Information Technology,IT Consulting & Other Services,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,3316430.0
COHR,COHR,,,95.62000274658203,Information Technology,Electronic Components,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,3966190.0
CMCSA,CMCSA,,,33.95000076293945,Communication Services,Cable & Satellite,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,20264210.0
CAG,CAG,,,18.940000534057617,Consumer Staples,Packaged Foods & Meats,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,14367500.0
COP,COP,,,95.7699966430664,Energy,Oil & Gas Exploration & Production,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,6077600.0
CPAY,CPAY,,,319.94000244140625,Financials,Transaction & Payment Processing Services,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,335510.0
CSGP,CSGP,,,89.0999984741211,Real Estate,Real Estate Services,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2051820.0
COST,COST,,,955.9000244140625,Consumer Staples,Consumer Staples Merchandise Retail,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2241250.0
COTY,COTY,,,4.380000114440918,Consumer Staples,Personal Care Products,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,18241653.8
CROX,CROX,,,89.0199966430664,Consumer Discretionary,Footwear,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1684340.0
CW,CW,,,481.0899963378906,Industrials,Aerospace & Defense,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,194240.0
DVA,DVA,,,135.55999755859375,Health Care,Health Care Facilities,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,724190.0
XRAY,XRAY,,,14.329999923706055,Health Care,Health Care Supplies,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2658890.0
DOW,DOW,,,23.90999984741211,Materials,Commodity Chemicals,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,11290299.7
DT,DT,,,49.77000045776367,Information Technology,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,3034306.5
EXP,EXP,,,232.6199951171875,Materials,Construction Materials,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,291450.0
EGP,EGP,,,168.22000122070312,Real Estate,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,313750.0
EMN,EMN,,,68.5999984741211,Materials,Diversified Chemicals,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1211360.0
ECL,ECL,,,274.94000244140625,Materials,Specialty Chemicals,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1180700.0
EA,EA,,,168.02999877929688,Communication Services,Interactive Home Entertainment,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2322760.0
ELV,ELV,,,308.04998779296875,Health Care,Managed Health Care,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1982810.0
ENPH,ENPH,,,36.52000045776367,Information Technology,Electronic Components,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,5729375.3
NVST,NVST,,,20.780000686645508,Health Care,Health Care Supplies,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1500286.5
EPAM,EPAM,,,168.08999633789062,Information Technology,IT Consulting & Other Services,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,693013.5
EQR,EQR,,,65.58999633789062,Real Estate,Multi-Family Residential REITs,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1844840.0
ESAB,ESAB,,,116.41999816894531,Industrials,Industrial Machinery & Supplies & Components,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,427194.9
WTRG,WTRG,,,39.0,Utilities,Water Utilities,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2167740.0
ESS,ESS,,,264.5,Real Estate,Multi-Family Residential REITs,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,366130.0
EL,EL,,,87.45999908447266,Consumer Staples,Personal Care Products,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,3755680.0
EXE,EXE,,,96.66000366210938,Energy,Oil & Gas Exploration & Production,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2656386.2
FND,FND,,,82.75,Consumer Discretionary,Home Improvement Retail,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2285738.8
FLUT,FLUT,,,292.3800048828125,Consumer Discretionary,Casinos & Gaming,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1491021.9
FCN,FCN,,,168.47000122070312,Industrials,Research & Consulting Services,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,237810.0
GEHC,GEHC,,,74.12000274658203,Health Care,Health Care Equipment,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2686107.8
GEV,GEV,,,598.8099975585938,Industrials,Industrial Machinery & Supplies & Components,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2833169.5
G,G,,,44.970001220703125,Information Technology,IT Consulting & Other Services,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1686720.0
GGG,GGG,,,86.19999694824219,Industrials,Industrial Machinery & Supplies & Components,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,538780.0
GXO,GXO,,,51.380001068115234,Industrials,Air Freight & Logistics,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,846677.0
HOLX,HOLX,,,66.38999938964844,Health Care,Health Care Equipment,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1455020.0
IEX,IEX,,,164.86000061035156,Industrials,Industrial Machinery & Supplies & Components,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,708160.0
IR,IR,,,79.19999694824219,Industrials,Industrial Machinery & Supplies & Components,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2192526.7
INGM,INGM,,,19.700000762939453,Information Technology,Technology Distributors,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,225288.4
INGR,INGR,,,127.93000030517578,Consumer Staples,Agricultural Products & Services,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,477020.0
IP,IP,,,48.310001373291016,Materials,Paper & Plastic Packaging Products & Materials,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,3718350.0
IQV,IQV,,,184.0800018310547,Health Care,Life Sciences Tools & Services,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1220437.1
JBL,JBL,,,207.97000122070312,Information Technology,Electronic Manufacturing Services,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1386250.0
J,J,,,143.74000549316406,Industrials,Construction & Engineering,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,636980.0
JBHT,JBHT,,,145.27999877929688,Industrials,Cargo Ground Transportation,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1177260.0
JCI,JCI,,,107.08999633789062,Industrials,Building Products,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,4304450.0
KMPR,KMPR,,,54.16999816894531,Financials,Multi-line Insurance,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,687250.0
KMI,KMI,,,26.709999084472656,Energy,Oil & Gas Storage & Transportation,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,12396950.0
KNSL,KNSL,,,459.7099914550781,Financials,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,181568.5
KLAC,KLAC,,,873.2899780273438,Information Technology,Semiconductor Materials & Equipment,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,839400.0
KNX,KNX,,,44.11000061035156,Industrials,Cargo Ground Transportation,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2443410.0
LHX,LHX,,,272.989990234375,Industrials,Aerospace & Defense,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1041090.0
LIN,LIN,,,472.3900146484375,Materials,Industrial Gases,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1733530.0
LKQ,LKQ,,,32.29999923706055,Consumer Discretionary,Distributors,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,5608560.0
LPLA,LPLA,,,360.0400085449219,Financials,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,613010.0
LULU,LULU,,,206.08999633789062,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,4417890.0
LYB,LYB,,,54.29999923706055,Materials,Specialty Chemicals,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,4266070.0
CART,CART,,,44.459999084472656,Consumer Staples,Food Retail,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,4333800.3
MKC,MKC,,,70.12999725341797,Consumer Staples,Packaged Foods & Meats,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2535000.0
MRK,MRK,,,84.05000305175781,Health Care,Pharmaceuticals,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,12220380.0
MTD,MTD,,,1287.7900390625,Health Care,Life Sciences Tools & Services,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,125770.0
MAA,MAA,,,144.0,Real Estate,Multi-Family Residential REITs,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,724210.0
MKSI,MKSI,,,101.72000122070312,Information Technology,Semiconductor Materials & Equipment,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,825220.0
MP,MP,,,64.18000030517578,Materials,Diversified Metals & Mining,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,9233832.7
MSA,MSA,,,172.30999755859375,Industrials,Office Services & Supplies,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,180970.0
NFG,NFG,,,86.81999969482422,Utilities,Gas Utilities,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,481820.0
NKE,NKE,,,75.3499984741211,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,10549180.0
NSC,NSC,,,279.760009765625,Industrials,Rail Transportation,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2321430.0
NOC,NOC,,,579.760009765625,Industrials,Aerospace & Defense,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,597730.0
NRG,NRG,,,147.9499969482422,Utilities,Independent Power Producers & Energy Traders,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1849050.0
NUE,NUE,,,144.94000244140625,Materials,Steel,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1135580.0
PFE,PFE,,,24.540000915527344,Health Care,Pharmaceuticals,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,37879090.0
PCOR,PCOR,,,69.16999816894531,Information Technology,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1524970.3
PB,PB,,,68.80000305175781,Financials,Regional Banks,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1081030.0
RRX,RRX,,,147.2899932861328,Industrials,Electrical Components & Equipment,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,675420.0
RSG,RSG,,,233.85000610351562,Industrials,Environmental & Facilities Services,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,917390.0
RLI,RLI,,,67.76000213623047,Financials,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,469190.0
RHI,RHI,,,37.349998474121094,Industrials,Human Resource & Employment Services,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1705650.0
HOOD,HOOD,,,102.91000366210938,Financials,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,31118150.1
RKLB,RKLB,,,42.9900016784668,Industrials,Aerospace & Defense,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,23203632.3
RBRK,RBRK,,,86.55000305175781,Information Technology,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2123876.7
IOT,IOT,,,35.84000015258789,Information Technology,Systems Software,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,5682249.0
SRPT,SRPT,,,18.459999084472656,Health Care,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,10147840.0
SNDR,SNDR,,,24.780000686645508,Industrials,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,863048.2
NOW,NOW,,,898.5599975585938,Information Technology,Systems Software,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1617185.0
STE,STE,,,243.38999938964844,Health Care,Health Care Equipment,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,464020.0
SNPS,SNPS,,,601.9600219726562,Information Technology,Application Software,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1021440.0
TRGP,TRGP,,,166.5399932861328,Energy,Oil & Gas Storage & Transportation,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1217410.0
TSLA,TSLA,,,338.5299987792969,Consumer Discretionary,Automobile Manufacturers,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,73527830.0
TPL,TPL,,,928.9299926757812,Energy,Oil & Gas Exploration & Production,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,130400.0
TPG,TPG,,,59.02000045776367,Financials,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1546955.9
TSCO,TSCO,,,60.63999938964844,Consumer Discretionary,Other Specialty Retail,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,3992440.0
TRU,TRU,,,89.0199966430664,Industrials,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1419636.6
UHAL.B,UHAL-B,,,52.630001068115234,Industrials,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,307963.3
UBER,UBER,,,91.9800033569336,Industrials,Passenger Ground Transportation,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,13703871.4
UDR,UDR,,,38.81999969482422,Real Estate,Multi-Family Residential REITs,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2539340.0
UNP,UNP,,,223.05999755859375,Industrials,Rail Transportation,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,4671820.0
MTN,MTN,,,158.7899932861328,Consumer Discretionary,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,487640.0
VVV,VVV,,,38.959999084472656,Materials,Commodity Chemicals,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1209459.2
VTR,VTR,,,67.72000122070312,Real Estate,Health Care REITs,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2419360.0
VRSK,VRSK,,,270.04998779296875,Industrials,Research & Consulting Services,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,914980.0
WBD,WBD,,,11.770000457763672,Communication Services,Broadcasting,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,50653110.0
WAT,WAT,,,299.69000244140625,Health Care,Health Care Distributors,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,566660.0
WHR,WHR,,,92.02999877929688,Consumer Discretionary,Household Appliances,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1003570.0
XEL,XEL,,,72.23999786376953,Utilities,Multi-Utilities,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,3384190.0
XPO,XPO,,,130.8300018310547,Industrials,Cargo Ground Transportation,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,1289030.0
NXPI,NXPI,,,225.38999938964844,Unknown,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2188270.0
AGNCP,AGNCP,,,25.219999313354492,Unknown,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,42739.0
CHKP,CHKP,,,190.77000427246094,Unknown,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,664670.0
ARCC,ARCC,,,22.3700008392334,Unknown,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2887210.0
NBIS,NBIS,,,64.91000366210938,Unknown,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,7867762.3
FITBO,FITBO,,,20.389999389648438,Unknown,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,24274.7
KTOS,KTOS,,,63.59000015258789,Unknown,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,2581710.0
ONBPP,ONBPP,,,25.13010025024414,Unknown,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,3962.1
BILI,BILI,,,22.5,Unknown,Unknown,Neutral,-1,NEUTRAL,,,,,NEUTRAL,,,,3645659.2
