run_ts,ticker_yf,ticker_tv,price,last,mcap_usd_final,mcap,avg_dollar_vol,tv_score,tv_reco,analyst_bucket,analyst_votes,sector,industry,rank_score,s_trend,s_momo,s_vol,s_volu,s_rs,s_entry,breakout,pullback,squeeze_on,days_to_macd_cross,overextended,sector_pct,liq_score,bucket
2025-09-12T21:14:30Z,VST,VST,204.0500030517578,204.0500030517578,,,762107962.1468194,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.4937,0.8805,0.8063,0.4297,0.6286,0.0,False,False,True,,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,NEE,NEE,71.31999969482422,71.31999969482422,,,752085894.4494915,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.0,0.3292,0.5667,0.4439,0.2328,0.0,False,False,False,3.422699599258934,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,CEG,CEG,318.0,318.0,,,648354439.07146,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.2429,0.6352,0.854,0.3635,0.4042,0.0,False,False,True,,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,TLN,TLN,400.9200134277344,400.9200134277344,,,450366669.0211334,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.9038,0.4281,0.7317,0.4329,0.8477,0.0,False,False,True,,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,PCG,PCG,15.729999542236328,15.729999542236328,,,397234121.0797739,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.1027,0.4421,0.5889,0.697,0.4762,0.8,True,False,False,0.135906120281906,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,SO,SO,92.12999725341795,92.12999725341795,,,355289309.8277756,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.0601,0.3396,0.7508,0.3848,0.2961,0.0,False,False,False,1.9756412850130987,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,AEP,AEP,108.73999786376952,108.73999786376952,,,331073165.9680824,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.1639,0.3165,0.5667,0.4024,0.3145,0.0,False,False,False,6.097598883489067,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,DUK,DUK,122.11000061035156,122.11000061035156,,,326086153.46586454,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.1212,0.3819,0.7889,0.3736,0.3303,0.65,False,True,False,2.462948830731091,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,NRG,NRG,157.9199981689453,157.9199981689453,,,312602175.207325,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.3344,0.8905,0.781,0.3644,0.5374,0.0,False,False,False,,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,XEL,XEL,72.8499984741211,72.8499984741211,,,310320510.3187103,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.1701,0.4055,0.9619,0.8487,0.411,0.65,False,True,True,2.321383605436155,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,D,D,60.0099983215332,60.0099983215332,,,287571765.5364107,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.1701,0.398,0.5524,0.3749,0.3613,0.65,False,True,False,1.4379490706622682,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,SRE,SRE,83.47000122070312,83.47000122070312,,,283889587.86899567,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.2,0.4408,0.6667,0.6831,0.4671,0.8,True,False,False,0.8216229120137232,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,ED,ED,97.6999969482422,97.6999969482422,,,272598486.96122134,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.0,0.2938,0.6825,0.7628,0.15,0.0,False,False,False,2.0639200537643294,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,EXC,EXC,43.5,43.5,,,237869325.5825119,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.0559,0.3342,0.6683,0.5928,0.2835,0.0,False,False,False,2.851431777854128,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,WEC,WEC,109.72000122070312,109.72000122070312,,,229659434.99053955,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.107,0.6144,0.9143,0.7435,0.4379,0.0,False,False,True,,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,ETR,ETR,89.86000061035156,89.86000061035156,,,222502276.89325714,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.2646,0.4375,0.8095,0.4058,0.4479,0.0,False,False,False,0.6101677886466017,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,PEG,PEG,82.02999877929688,82.02999877929688,,,221682554.9138077,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.0,0.3329,0.6889,0.4491,0.1708,0.0,False,False,False,0.8795304754824648,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,PPL,PPL,35.97999954223633,35.97999954223633,,,195074327.37649554,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.155,0.3517,0.8825,0.3488,0.3106,0.65,False,True,True,9.040491788230154,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,CNP,CNP,38.2400016784668,38.2400016784668,,,171097244.11785564,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.1924,0.4166,0.9651,0.49,0.4172,0.0,False,False,True,0.18634832076435626,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,EIX,EIX,56.220001220703125,56.220001220703125,,,170239194.00610122,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.1135,0.4288,0.6857,0.6036,0.4399,0.0,False,False,False,0.6836865965335491,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,NI,NI,41.130001068115234,41.130001068115234,,,167756892.19537506,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.1539,0.3482,0.2968,0.4018,0.3148,0.65,False,True,False,3.3873006708035183,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,ES,ES,65.05000305175781,65.05000305175781,,,158896970.70783386,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.0501,0.5891,0.6079,0.6016,0.3073,0.0,False,False,False,,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,FE,FE,43.59000015258789,43.59000015258789,,,150878223.4453476,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.2026,0.4324,0.9762,0.4839,0.4105,0.65,False,True,True,,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,AWK,AWK,139.6300048828125,139.6300048828125,,,150604526.35638732,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.031,0.3198,0.6968,0.3431,0.2651,0.0,False,False,False,,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,AEE,AEE,100.30999755859376,100.30999755859376,,,146602581.87299347,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.1387,0.3782,0.8889,0.405,0.3479,0.65,False,True,True,6.25770458086366,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,EVRG,EVRG,72.30000305175781,72.30000305175781,,,143763995.56845626,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.2263,0.4319,0.9635,0.6295,0.4211,0.65,False,True,True,1.2901633341534517,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,CMS,CMS,71.66999816894531,71.66999816894531,,,140252455.5794487,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.0292,0.3606,0.8841,0.6478,0.2869,0.0,False,False,True,1.916892227724564,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,ATO,ATO,166.38999938964844,166.38999938964844,,,137858615.46473694,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.3068,0.4378,0.9365,0.4467,0.4713,0.0,False,False,True,7.275722868860565,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,DTE,DTE,136.75999450683594,136.75999450683594,,,133461853.38900451,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.0836,0.3624,0.6984,0.381,0.2989,0.65,False,True,False,2.4857340704253783,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,LNT,LNT,64.66000366210938,64.66000366210938,,,127998127.00325546,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.1492,0.3658,0.727,0.4621,0.3649,0.65,False,True,False,6.066455898543872,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,AES,AES,12.850000381469728,12.850000381469728,,,111777078.42803478,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.1885,0.3441,0.9159,0.3161,0.444,0.0,False,False,True,,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,PNW,PNW,88.37000274658203,88.37000274658203,,,86477347.84071465,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.0,0.3091,0.573,0.3299,0.1818,0.0,False,False,False,4.576961020569501,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,WTRG,WTRG,38.2400016784668,38.2400016784668,,,75124326.546982,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.0698,0.3402,0.773,0.438,0.2649,0.65,False,True,False,,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,UGI,UGI,34.83000183105469,34.83000183105469,,,57330216.38129196,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.1675,0.6688,0.8984,0.4545,0.2752,0.0,False,False,True,,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,NFG,NFG,88.02999877929688,88.02999877929688,,,44353143.91764526,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.3218,0.5082,0.9222,0.3888,0.4349,0.0,False,False,True,,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,OGE,OGE,44.20000076293945,44.20000076293945,,,43094739.27889633,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.0459,0.3357,0.6587,0.3612,0.2102,0.0,False,False,False,3.4244091442094975,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,IDA,IDA,125.7300033569336,125.7300033569336,,,40028400.32476845,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.2877,0.4114,0.9206,0.5586,0.4546,0.65,False,True,True,3.561026145114297,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,CWEN,CWEN,28.6200008392334,28.6200008392334,,,28117211.96114397,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.0346,0.3426,0.7159,0.46,0.198,0.0,False,False,False,2.0326724211690013,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,MDU,MDU,16.399999618530273,16.399999618530273,,,25360454.947426416,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.0,0.4665,0.9349,0.438,0.2449,0.0,False,False,True,,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,BEPC,BEPC,33.880001068115234,33.880001068115234,,,24765563.684583474,1.0,STRONG_BUY,HOLD,,Utilities,Unknown,0.8781249999999999,0.2226,0.4777,0.9286,0.3399,0.5224,0.65,False,True,True,,False,0.5125,1.0,confirmed
2025-09-12T21:14:30Z,META,META,750.9000244140625,750.9000244140625,,,7680626759.860443,1.0,STRONG_BUY,HOLD,,Communication Services,Unknown,0.8775510204081632,0.4553,0.4181,0.9508,0.3463,0.4139,0.65,False,True,True,,False,0.5102040816326531,1.0,confirmed
2025-09-12T21:14:30Z,NFLX,NFLX,1203.5,1203.5,,,3333057335.24729,1.0,STRONG_BUY,HOLD,,Communication Services,Unknown,0.8775510204081632,0.3907,0.4159,0.8,0.3283,0.3473,0.0,False,False,False,0.19130501667906374,False,0.5102040816326531,1.0,confirmed
2025-09-12T21:14:30Z,RDDT,RDDT,260.5400085449219,260.5400085449219,,,1402853563.8055801,1.0,STRONG_BUY,HOLD,,Communication Services,Unknown,0.8775510204081632,0.958,0.3881,0.8381,0.5886,0.8855,0.0,False,False,True,,False,0.5102040816326531,1.0,confirmed
2025-09-12T21:14:30Z,RBLX,RBLX,132.9600067138672,132.9600067138672,,,1141374048.827105,1.0,STRONG_BUY,HOLD,,Communication Services,Unknown,0.8775510204081632,0.8935,0.6471,0.6476,0.6633,0.8602,0.0,False,False,False,,False,0.5102040816326531,1.0,confirmed
2025-09-12T21:14:30Z,TMUS,TMUS,241.38999938964844,241.38999938964844,,,997937434.1151199,1.0,STRONG_BUY,HOLD,,Communication Services,Unknown,0.8775510204081632,0.1578,0.3002,0.5841,0.3629,0.2979,0.0,False,False,False,,False,0.5102040816326531,1.0,confirmed
2025-09-12T21:14:30Z,SPOT,SPOT,690.3099975585938,690.3099975585938,,,972757032.3325714,1.0,STRONG_BUY,HOLD,,Communication Services,Unknown,0.8775510204081632,0.3927,0.4176,0.9571,0.3622,0.3716,0.65,False,True,True,0.22202374308523296,False,0.5102040816326531,1.0,confirmed
2025-09-12T21:14:30Z,T,T,29.489999771118164,29.489999771118164,,,853001560.0766662,1.0,STRONG_BUY,HOLD,,Communication Services,Unknown,0.8775510204081632,0.3501,0.4415,0.7968,0.41,0.494,0.0,False,False,False,,False,0.5102040816326531,1.0,confirmed
2025-09-12T21:14:30Z,VZ,VZ,44.13999938964844,44.13999938964844,,,743948713.0248543,1.0,STRONG_BUY,HOLD,,Communication Services,Unknown,0.8775510204081632,0.0959,0.4069,0.781,0.3838,0.3894,0.65,False,True,False,6.663497988389637,False,0.5102040816326531,1.0,confirmed
2025-09-12T21:14:30Z,DIS,DIS,117.08000183105467,117.08000183105467,,,732675618.4891205,1.0,STRONG_BUY,HOLD,,Communication Services,Unknown,0.8775510204081632,0.1932,0.492,0.8302,0.3,0.3606,0.65,False,True,False,,False,0.5102040816326531,1.0,confirmed
2025-09-12T21:14:30Z,TTD,TTD,45.2400016784668,45.2400016784668,,,718942453.8036127,1.0,STRONG_BUY,HOLD,,Communication Services,Unknown,0.8775510204081632,0.0,0.2862,0.6698,0.3954,0.0008,0.0,False,False,False,0.4518970554794141,False,0.5102040816326531,1.0,confirmed
2025-09-12T21:14:30Z,CMCSA,CMCSA,33.400001525878906,33.400001525878906,,,682513539.9443569,1.0,STRONG_BUY,HOLD,,Communication Services,Unknown,0.8775510204081632,0.0,0.3479,0.8175,0.4069,0.2809,0.0,False,False,False,,False,0.5102040816326531,1.0,confirmed
2025-09-12T21:14:30Z,CHTR,CHTR,263.9200134277344,263.9200134277344,,,478010400.5290314,1.0,STRONG_BUY,HOLD,,Communication Services,Unknown,0.8775510204081632,0.0,0.4615,0.7921,0.3975,0.1893,0.0,False,False,False,,False,0.5102040816326531,1.0,confirmed
2025-09-12T21:14:30Z,EA,EA,169.88999938964844,169.88999938964844,,,426683967.03332746,1.0,STRONG_BUY,HOLD,,Communication Services,Unknown,0.8775510204081632,0.4718,0.4086,0.8286,0.3606,0.4241,0.65,False,True,False,4.4078377249158605,False,0.5102040816326531,1.0,confirmed
2025-09-12T21:14:30Z,ASTS,ASTS,38.369998931884766,38.369998931884766,,,399667302.70227814,1.0,STRONG_BUY,HOLD,,Communication Services,Unknown,0.8775510204081632,0.3,0.2457,0.373,0.3,0.2853,0.0,False,False,False,,False,0.5102040816326531,1.0,confirmed
2025-09-12T21:14:30Z,ROKU,ROKU,96.38999938964844,96.38999938964844,,,316826841.0397835,1.0,STRONG_BUY,HOLD,,Communication Services,Unknown,0.8775510204081632,0.7495,0.4201,0.8127,0.3831,0.9052,0.0,False,False,True,,False,0.5102040816326531,1.0,confirmed
